"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 26 04:23:13 GMT 2021","Thu Aug 26 04:23:15 GMT 2021","2113","webkit-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Thu Aug 26 04:21:58 GMT 2021","Thu Aug 26 04:21:59 GMT 2021","1443","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Thu Aug 26 04:20:16 GMT 2021","Thu Aug 26 04:20:18 GMT 2021","1483","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Thu Aug 26 04:19:52 GMT 2021","Thu Aug 26 04:19:54 GMT 2021","2091","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Thu Aug 26 04:21:00 GMT 2021","Thu Aug 26 04:21:02 GMT 2021","1839","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Thu Aug 26 04:21:13 GMT 2021","Thu Aug 26 04:21:15 GMT 2021","1558","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Thu Aug 26 04:21:49 GMT 2021","Thu Aug 26 04:21:51 GMT 2021","1665","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Thu Aug 26 04:23:47 GMT 2021","Thu Aug 26 04:23:49 GMT 2021","2042","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Thu Aug 26 04:19:54 GMT 2021","Thu Aug 26 04:19:55 GMT 2021","1442","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Thu Aug 26 04:20:02 GMT 2021","Thu Aug 26 04:20:04 GMT 2021","1947","chromium-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Thu Aug 26 04:20:26 GMT 2021","Thu Aug 26 04:20:27 GMT 2021","1382","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Aug 26 04:21:30 GMT 2021","Thu Aug 26 04:21:33 GMT 2021","2588","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Thu Aug 26 04:21:19 GMT 2021","Thu Aug 26 04:21:21 GMT 2021","1465","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Thu Aug 26 04:24:03 GMT 2021","Thu Aug 26 04:24:05 GMT 2021","1628","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Aug 26 04:21:36 GMT 2021","Thu Aug 26 04:21:38 GMT 2021","1555","chrome-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Thu Aug 26 04:21:10 GMT 2021","Thu Aug 26 04:21:12 GMT 2021","1669","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Thu Aug 26 04:19:59 GMT 2021","Thu Aug 26 04:20:01 GMT 2021","1929","chromium-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Thu Aug 26 04:22:38 GMT 2021","Thu Aug 26 04:22:41 GMT 2021","2431","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Thu Aug 26 04:20:24 GMT 2021","Thu Aug 26 04:20:26 GMT 2021","1451","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the shipping information",""
"passed","Thu Aug 26 04:21:24 GMT 2021","Thu Aug 26 04:21:26 GMT 2021","1507","chrome-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Thu Aug 26 04:21:06 GMT 2021","Thu Aug 26 04:21:07 GMT 2021","1827","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Thu Aug 26 04:22:06 GMT 2021","Thu Aug 26 04:22:07 GMT 2021","1482","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Thu Aug 26 04:22:43 GMT 2021","Thu Aug 26 04:22:44 GMT 2021","1179","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should be at the login url",""
"passed","Thu Aug 26 04:23:47 GMT 2021","Thu Aug 26 04:23:48 GMT 2021","1352","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Thu Aug 26 04:20:25 GMT 2021","Thu Aug 26 04:20:27 GMT 2021","2288","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Thu Aug 26 04:22:28 GMT 2021","Thu Aug 26 04:22:31 GMT 2021","3108","firefox-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Thu Aug 26 04:20:58 GMT 2021","Thu Aug 26 04:20:59 GMT 2021","947","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should be at the login url",""
"passed","Thu Aug 26 04:20:39 GMT 2021","Thu Aug 26 04:20:41 GMT 2021","1706","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
