"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 25 23:55:19 GMT 2021","Wed Aug 25 23:55:20 GMT 2021","725","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Wed Aug 25 23:55:15 GMT 2021","Wed Aug 25 23:55:15 GMT 2021","600","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Wed Aug 25 23:56:50 GMT 2021","Wed Aug 25 23:56:52 GMT 2021","1464","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Wed Aug 25 23:56:47 GMT 2021","Wed Aug 25 23:56:49 GMT 2021","1358","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Wed Aug 25 23:56:48 GMT 2021","Wed Aug 25 23:56:49 GMT 2021","439","chrome-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should be at the login url",""
"passed","Wed Aug 25 23:56:34 GMT 2021","Wed Aug 25 23:56:35 GMT 2021","786","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Wed Aug 25 23:56:36 GMT 2021","Wed Aug 25 23:56:37 GMT 2021","1118","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Wed Aug 25 23:56:07 GMT 2021","Wed Aug 25 23:56:09 GMT 2021","1672","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Wed Aug 25 23:55:27 GMT 2021","Wed Aug 25 23:55:28 GMT 2021","1200","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Wed Aug 25 23:55:38 GMT 2021","Wed Aug 25 23:55:39 GMT 2021","1250","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
