"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 18:08:52 GMT 2021","Wed Aug 18 18:08:53 GMT 2021","955","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Wed Aug 18 18:10:21 GMT 2021","Wed Aug 18 18:10:22 GMT 2021","950","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Wed Aug 18 18:09:28 GMT 2021","Wed Aug 18 18:09:30 GMT 2021","1586","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Wed Aug 18 18:09:28 GMT 2021","Wed Aug 18 18:09:30 GMT 2021","2025","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Wed Aug 18 18:08:43 GMT 2021","Wed Aug 18 18:08:45 GMT 2021","1988","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Wed Aug 18 18:10:55 GMT 2021","Wed Aug 18 18:10:57 GMT 2021","1976","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to remove product from cart",""
"passed","Wed Aug 18 18:09:05 GMT 2021","Wed Aug 18 18:09:06 GMT 2021","1134","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be at Completed page",""
"passed","Wed Aug 18 18:09:26 GMT 2021","Wed Aug 18 18:09:28 GMT 2021","2131","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Wed Aug 18 18:10:36 GMT 2021","Wed Aug 18 18:10:37 GMT 2021","833","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Wed Aug 18 18:09:22 GMT 2021","Wed Aug 18 18:09:24 GMT 2021","1940","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Wed Aug 18 18:08:41 GMT 2021","Wed Aug 18 18:08:42 GMT 2021","1573","chromium-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Wed Aug 18 18:10:28 GMT 2021","Wed Aug 18 18:10:29 GMT 2021","1079","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Wed Aug 18 18:11:06 GMT 2021","Wed Aug 18 18:11:07 GMT 2021","754","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Wed Aug 18 18:10:47 GMT 2021","Wed Aug 18 18:10:49 GMT 2021","1717","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Wed Aug 18 18:10:41 GMT 2021","Wed Aug 18 18:10:42 GMT 2021","1381","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Wed Aug 18 18:09:49 GMT 2021","Wed Aug 18 18:09:50 GMT 2021","917","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Wed Aug 18 18:10:19 GMT 2021","Wed Aug 18 18:10:21 GMT 2021","1643","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Wed Aug 18 18:10:37 GMT 2021","Wed Aug 18 18:10:45 GMT 2021","7956","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Wed Aug 18 18:11:04 GMT 2021","Wed Aug 18 18:11:06 GMT 2021","1370","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Wed Aug 18 18:08:56 GMT 2021","Wed Aug 18 18:08:59 GMT 2021","2270","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Wed Aug 18 18:11:09 GMT 2021","Wed Aug 18 18:11:09 GMT 2021","704","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Wed Aug 18 18:09:32 GMT 2021","Wed Aug 18 18:09:34 GMT 2021","2021","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Wed Aug 18 18:10:11 GMT 2021","Wed Aug 18 18:10:13 GMT 2021","1978","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Wed Aug 18 18:08:50 GMT 2021","Wed Aug 18 18:08:52 GMT 2021","1712","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Wed Aug 18 18:10:16 GMT 2021","Wed Aug 18 18:10:17 GMT 2021","1061","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Wed Aug 18 18:09:42 GMT 2021","Wed Aug 18 18:09:43 GMT 2021","860","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
