"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 14 03:12:19 GMT 2021","Thu Oct 14 03:12:22 GMT 2021","2252","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Oct 14 03:09:09 GMT 2021","Thu Oct 14 03:09:11 GMT 2021","2279","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Thu Oct 14 03:07:48 GMT 2021","Thu Oct 14 03:07:51 GMT 2021","2626","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Thu Oct 14 03:11:38 GMT 2021","Thu Oct 14 03:11:41 GMT 2021","2367","webkit-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Thu Oct 14 03:09:19 GMT 2021","Thu Oct 14 03:09:21 GMT 2021","2365","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"skipped","Thu Oct 14 03:13:43 GMT 2021","Thu Oct 14 03:13:44 GMT 2021","949","iphone-8","failSample.spec.js","","","","marked as 'should fail' on purpose to show expected error evidences @login @should-fail",""
"passed","Thu Oct 14 03:09:20 GMT 2021","Thu Oct 14 03:09:22 GMT 2021","2067","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Thu Oct 14 03:12:45 GMT 2021","Thu Oct 14 03:12:48 GMT 2021","2651","iphone-8","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Thu Oct 14 03:11:26 GMT 2021","Thu Oct 14 03:11:28 GMT 2021","2473","webkit-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Thu Oct 14 03:06:32 GMT 2021","Thu Oct 14 03:06:35 GMT 2021","2549","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Thu Oct 14 03:08:16 GMT 2021","Thu Oct 14 03:08:18 GMT 2021","2315","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Thu Oct 14 03:12:10 GMT 2021","Thu Oct 14 03:12:12 GMT 2021","2066","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Thu Oct 14 03:06:06 GMT 2021","Thu Oct 14 03:06:09 GMT 2021","2223","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Thu Oct 14 03:09:16 GMT 2021","Thu Oct 14 03:09:17 GMT 2021","1268","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Thu Oct 14 03:09:19 GMT 2021","Thu Oct 14 03:09:20 GMT 2021","1448","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Thu Oct 14 03:07:09 GMT 2021","Thu Oct 14 03:07:18 GMT 2021","9299","chromium-hd","failSample.spec.js","","","","marked as 'should fail' on purpose to show expected error evidences @login @should-fail",""
"passed","Thu Oct 14 03:09:17 GMT 2021","Thu Oct 14 03:09:19 GMT 2021","1439","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Thu Oct 14 03:14:41 GMT 2021","Thu Oct 14 03:14:43 GMT 2021","2317","pixel-4","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Thu Oct 14 03:08:04 GMT 2021","Thu Oct 14 03:08:07 GMT 2021","2809","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Thu Oct 14 03:12:11 GMT 2021","Thu Oct 14 03:12:14 GMT 2021","2544","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Thu Oct 14 03:07:24 GMT 2021","Thu Oct 14 03:07:28 GMT 2021","3796","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Thu Oct 14 03:10:43 GMT 2021","Thu Oct 14 03:10:45 GMT 2021","1811","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should be at the login url",""
"passed","Thu Oct 14 03:13:36 GMT 2021","Thu Oct 14 03:13:38 GMT 2021","2359","iphone-8","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
