"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 18:18:32 GMT 2021","Wed Aug 11 18:18:33 GMT 2021","901","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Wed Aug 11 18:17:36 GMT 2021","Wed Aug 11 18:17:38 GMT 2021","1667","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Wed Aug 11 18:17:25 GMT 2021","Wed Aug 11 18:17:26 GMT 2021","1036","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Wed Aug 11 18:18:42 GMT 2021","Wed Aug 11 18:18:42 GMT 2021","945","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Wed Aug 11 18:18:04 GMT 2021","Wed Aug 11 18:18:05 GMT 2021","1037","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Wed Aug 11 18:18:42 GMT 2021","Wed Aug 11 18:18:44 GMT 2021","1092","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Wed Aug 11 18:18:12 GMT 2021","Wed Aug 11 18:18:14 GMT 2021","1126","chromium-fhd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Wed Aug 11 18:19:27 GMT 2021","Wed Aug 11 18:19:29 GMT 2021","1694","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should remove cart items when clicking at the reset state link on menu",""
"passed","Wed Aug 11 18:19:48 GMT 2021","Wed Aug 11 18:19:49 GMT 2021","804","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Wed Aug 11 18:19:29 GMT 2021","Wed Aug 11 18:19:30 GMT 2021","1778","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Wed Aug 11 18:19:48 GMT 2021","Wed Aug 11 18:19:49 GMT 2021","1266","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Facebook link on footer",""
"passed","Wed Aug 11 18:18:51 GMT 2021","Wed Aug 11 18:18:51 GMT 2021","655","chrome-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be at Completed page",""
"passed","Wed Aug 11 18:19:19 GMT 2021","Wed Aug 11 18:19:20 GMT 2021","1174","chrome-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Wed Aug 11 18:19:38 GMT 2021","Wed Aug 11 18:19:39 GMT 2021","1236","chrome-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to add the product to cart",""
"passed","Wed Aug 11 18:18:33 GMT 2021","Wed Aug 11 18:18:34 GMT 2021","898","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
