"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 11 05:16:03 GMT 2021","Sat Sep 11 05:16:05 GMT 2021","1896","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Sat Sep 11 05:19:07 GMT 2021","Sat Sep 11 05:19:09 GMT 2021","2696","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Sat Sep 11 05:19:29 GMT 2021","Sat Sep 11 05:19:30 GMT 2021","1055","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Sat Sep 11 05:19:06 GMT 2021","Sat Sep 11 05:19:08 GMT 2021","2224","chrome-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Sat Sep 11 05:18:59 GMT 2021","Sat Sep 11 05:19:01 GMT 2021","1636","chrome-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Sat Sep 11 05:18:21 GMT 2021","Sat Sep 11 05:18:23 GMT 2021","1865","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Sat Sep 11 05:20:43 GMT 2021","Sat Sep 11 05:20:45 GMT 2021","2061","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Sat Sep 11 05:20:10 GMT 2021","Sat Sep 11 05:20:13 GMT 2021","3416","firefox-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Sat Sep 11 05:17:22 GMT 2021","Sat Sep 11 05:17:23 GMT 2021","1649","pixel-4","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Sat Sep 11 05:20:36 GMT 2021","Sat Sep 11 05:20:39 GMT 2021","2082","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Sat Sep 11 05:18:24 GMT 2021","Sat Sep 11 05:18:26 GMT 2021","2307","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Sat Sep 11 05:15:30 GMT 2021","Sat Sep 11 05:15:32 GMT 2021","2714","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Sat Sep 11 05:19:09 GMT 2021","Sat Sep 11 05:19:11 GMT 2021","1748","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Sat Sep 11 05:20:31 GMT 2021","Sat Sep 11 05:20:33 GMT 2021","1383","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Sat Sep 11 05:18:08 GMT 2021","Sat Sep 11 05:18:11 GMT 2021","2661","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Sat Sep 11 05:15:25 GMT 2021","Sat Sep 11 05:15:27 GMT 2021","2598","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Sat Sep 11 05:17:37 GMT 2021","Sat Sep 11 05:17:38 GMT 2021","1109","pixel-4","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Sat Sep 11 05:20:57 GMT 2021","Sat Sep 11 05:20:59 GMT 2021","2263","webkit-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Sat Sep 11 05:19:28 GMT 2021","Sat Sep 11 05:19:29 GMT 2021","1035","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Sat Sep 11 05:21:33 GMT 2021","Sat Sep 11 05:21:34 GMT 2021","1382","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Sat Sep 11 05:15:52 GMT 2021","Sat Sep 11 05:15:54 GMT 2021","1488","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
