"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 18:50:09 GMT 2021","Wed Aug 11 18:50:10 GMT 2021","798","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Wed Aug 11 18:49:59 GMT 2021","Wed Aug 11 18:50:00 GMT 2021","1192","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Wed Aug 11 18:50:16 GMT 2021","Wed Aug 11 18:50:17 GMT 2021","669","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Wed Aug 11 18:49:29 GMT 2021","Wed Aug 11 18:49:30 GMT 2021","912","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
"passed","Wed Aug 11 18:49:54 GMT 2021","Wed Aug 11 18:49:55 GMT 2021","861","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Wed Aug 11 18:49:52 GMT 2021","Wed Aug 11 18:49:53 GMT 2021","791","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Wed Aug 11 18:51:11 GMT 2021","Wed Aug 11 18:51:12 GMT 2021","758","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Wed Aug 11 18:51:21 GMT 2021","Wed Aug 11 18:51:23 GMT 2021","1382","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to remove product from cart",""
"passed","Wed Aug 11 18:50:57 GMT 2021","Wed Aug 11 18:50:58 GMT 2021","1104","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Wed Aug 11 18:50:05 GMT 2021","Wed Aug 11 18:50:06 GMT 2021","1199","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
"passed","Wed Aug 11 18:51:26 GMT 2021","Wed Aug 11 18:51:28 GMT 2021","1058","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Wed Aug 11 18:50:36 GMT 2021","Wed Aug 11 18:50:37 GMT 2021","808","chrome-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Wed Aug 11 18:50:10 GMT 2021","Wed Aug 11 18:50:12 GMT 2021","1594","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Wed Aug 11 18:51:01 GMT 2021","Wed Aug 11 18:51:02 GMT 2021","819","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Wed Aug 11 18:51:19 GMT 2021","Wed Aug 11 18:51:20 GMT 2021","1046","chrome-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Wed Aug 11 18:49:42 GMT 2021","Wed Aug 11 18:49:44 GMT 2021","1655","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Wed Aug 11 18:51:07 GMT 2021","Wed Aug 11 18:51:08 GMT 2021","870","chrome-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
"passed","Wed Aug 11 18:49:50 GMT 2021","Wed Aug 11 18:49:50 GMT 2021","796","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Wed Aug 11 18:51:28 GMT 2021","Wed Aug 11 18:51:29 GMT 2021","627","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
