"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 27 19:25:07 GMT 2021","Mon Sep 27 19:25:08 GMT 2021","983","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Mon Sep 27 19:27:19 GMT 2021","Mon Sep 27 19:27:20 GMT 2021","1431","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Mon Sep 27 19:22:54 GMT 2021","Mon Sep 27 19:22:56 GMT 2021","1651","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
"passed","Mon Sep 27 19:23:50 GMT 2021","Mon Sep 27 19:23:52 GMT 2021","1607","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Mon Sep 27 19:26:12 GMT 2021","Mon Sep 27 19:26:14 GMT 2021","1306","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Mon Sep 27 19:26:56 GMT 2021","Mon Sep 27 19:26:58 GMT 2021","2341","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Mon Sep 27 19:22:47 GMT 2021","Mon Sep 27 19:22:50 GMT 2021","2541","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Mon Sep 27 19:29:20 GMT 2021","Mon Sep 27 19:29:22 GMT 2021","1604","pixel-4","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Mon Sep 27 19:23:37 GMT 2021","Mon Sep 27 19:23:39 GMT 2021","1964","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to open sidemenu @slow @smoke",""
"passed","Mon Sep 27 19:27:56 GMT 2021","Mon Sep 27 19:27:58 GMT 2021","2235","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Mon Sep 27 19:22:38 GMT 2021","Mon Sep 27 19:22:41 GMT 2021","2799","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Mon Sep 27 19:24:17 GMT 2021","Mon Sep 27 19:24:19 GMT 2021","2073","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
"passed","Mon Sep 27 19:29:04 GMT 2021","Mon Sep 27 19:29:06 GMT 2021","2073","pixel-4","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Mon Sep 27 19:24:48 GMT 2021","Mon Sep 27 19:24:49 GMT 2021","1502","chrome-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Mon Sep 27 19:24:49 GMT 2021","Mon Sep 27 19:24:51 GMT 2021","2271","chrome-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Mon Sep 27 19:28:05 GMT 2021","Mon Sep 27 19:28:07 GMT 2021","2462","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Mon Sep 27 19:27:47 GMT 2021","Mon Sep 27 19:27:49 GMT 2021","2008","iphone-8","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Mon Sep 27 19:26:29 GMT 2021","Mon Sep 27 19:26:34 GMT 2021","4591","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Mon Sep 27 19:27:55 GMT 2021","Mon Sep 27 19:27:56 GMT 2021","1217","iphone-8","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Mon Sep 27 19:25:12 GMT 2021","Mon Sep 27 19:25:14 GMT 2021","1473","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Mon Sep 27 19:25:11 GMT 2021","Mon Sep 27 19:25:12 GMT 2021","1565","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Mon Sep 27 19:28:12 GMT 2021","Mon Sep 27 19:28:14 GMT 2021","2075","iphone-8","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Mon Sep 27 19:28:22 GMT 2021","Mon Sep 27 19:28:24 GMT 2021","2034","iphone-8","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Mon Sep 27 19:26:31 GMT 2021","Mon Sep 27 19:26:34 GMT 2021","2478","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Mon Sep 27 19:26:49 GMT 2021","Mon Sep 27 19:26:51 GMT 2021","1799","webkit-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be at Completed page",""
"passed","Mon Sep 27 19:26:21 GMT 2021","Mon Sep 27 19:26:23 GMT 2021","2194","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Mon Sep 27 19:28:18 GMT 2021","Mon Sep 27 19:28:19 GMT 2021","1145","iphone-8","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Mon Sep 27 19:23:11 GMT 2021","Mon Sep 27 19:23:12 GMT 2021","1742","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Mon Sep 27 19:28:14 GMT 2021","Mon Sep 27 19:28:16 GMT 2021","2254","iphone-8","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
