"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 26 01:02:03 GMT 2021","Thu Aug 26 01:02:05 GMT 2021","1979","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Thu Aug 26 01:05:03 GMT 2021","Thu Aug 26 01:05:06 GMT 2021","3221","firefox-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Thu Aug 26 01:03:07 GMT 2021","Thu Aug 26 01:03:10 GMT 2021","2325","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Thu Aug 26 01:04:20 GMT 2021","Thu Aug 26 01:04:22 GMT 2021","2410","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Thu Aug 26 01:06:17 GMT 2021","Thu Aug 26 01:06:19 GMT 2021","2242","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Thu Aug 26 01:01:45 GMT 2021","Thu Aug 26 01:01:48 GMT 2021","2264","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should remove cart items when clicking at the reset state link on menu",""
"passed","Thu Aug 26 01:02:26 GMT 2021","Thu Aug 26 01:02:27 GMT 2021","1553","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Thu Aug 26 01:02:08 GMT 2021","Thu Aug 26 01:02:09 GMT 2021","1134","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Thu Aug 26 01:03:03 GMT 2021","Thu Aug 26 01:03:05 GMT 2021","1173","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Thu Aug 26 01:03:23 GMT 2021","Thu Aug 26 01:03:25 GMT 2021","1623","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Thu Aug 26 01:02:16 GMT 2021","Thu Aug 26 01:02:18 GMT 2021","1798","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Thu Aug 26 01:02:29 GMT 2021","Thu Aug 26 01:02:31 GMT 2021","1965","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Thu Aug 26 01:04:13 GMT 2021","Thu Aug 26 01:04:16 GMT 2021","2330","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Facebook link on footer",""
"passed","Thu Aug 26 01:03:22 GMT 2021","Thu Aug 26 01:03:23 GMT 2021","1592","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Thu Aug 26 01:01:35 GMT 2021","Thu Aug 26 01:01:37 GMT 2021","1666","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Thu Aug 26 01:02:23 GMT 2021","Thu Aug 26 01:02:26 GMT 2021","2615","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Thu Aug 26 01:04:52 GMT 2021","Thu Aug 26 01:04:55 GMT 2021","2186","firefox-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order message",""
"passed","Thu Aug 26 01:04:05 GMT 2021","Thu Aug 26 01:04:06 GMT 2021","1145","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Thu Aug 26 01:06:34 GMT 2021","Thu Aug 26 01:06:36 GMT 2021","1806","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Thu Aug 26 01:01:37 GMT 2021","Thu Aug 26 01:01:38 GMT 2021","1707","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Thu Aug 26 01:02:28 GMT 2021","Thu Aug 26 01:02:29 GMT 2021","1777","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should match cart badge with items in cart",""
"passed","Thu Aug 26 01:01:59 GMT 2021","Thu Aug 26 01:02:01 GMT 2021","2139","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show a list of items @smoke",""
"passed","Thu Aug 26 01:01:47 GMT 2021","Thu Aug 26 01:01:49 GMT 2021","1535","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order message",""
"passed","Thu Aug 26 01:06:48 GMT 2021","Thu Aug 26 01:06:50 GMT 2021","1716","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Aug 26 01:02:59 GMT 2021","Thu Aug 26 01:03:01 GMT 2021","2172","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Thu Aug 26 01:06:42 GMT 2021","Thu Aug 26 01:06:44 GMT 2021","2198","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Thu Aug 26 01:03:34 GMT 2021","Thu Aug 26 01:03:35 GMT 2021","1587","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
