"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 19 16:01:55 GMT 2021","Tue Oct 19 16:01:58 GMT 2021","2345","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should match cart badge with items in cart",""
"passed","Tue Oct 19 16:00:55 GMT 2021","Tue Oct 19 16:00:58 GMT 2021","2334","webkit-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Tue Oct 19 15:57:24 GMT 2021","Tue Oct 19 15:57:26 GMT 2021","2149","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show postalCode error message if empty",""
"passed","Tue Oct 19 16:03:20 GMT 2021","Tue Oct 19 16:03:23 GMT 2021","2595","pixel-4","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Tue Oct 19 16:03:56 GMT 2021","Tue Oct 19 16:03:59 GMT 2021","2351","pixel-4","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Tue Oct 19 16:02:00 GMT 2021","Tue Oct 19 16:02:04 GMT 2021","3757","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Tue Oct 19 16:00:02 GMT 2021","Tue Oct 19 16:00:05 GMT 2021","3362","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Tue Oct 19 16:00:09 GMT 2021","Tue Oct 19 16:00:12 GMT 2021","3535","firefox-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Tue Oct 19 15:58:57 GMT 2021","Tue Oct 19 15:58:59 GMT 2021","1868","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Tue Oct 19 16:01:28 GMT 2021","Tue Oct 19 16:01:30 GMT 2021","2674","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Tue Oct 19 16:00:17 GMT 2021","Tue Oct 19 16:00:19 GMT 2021","1849","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Tue Oct 19 15:58:38 GMT 2021","Tue Oct 19 15:58:40 GMT 2021","1975","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Tue Oct 19 16:02:32 GMT 2021","Tue Oct 19 16:02:35 GMT 2021","2842","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Tue Oct 19 15:57:51 GMT 2021","Tue Oct 19 15:57:53 GMT 2021","2420","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Tue Oct 19 15:59:03 GMT 2021","Tue Oct 19 15:59:05 GMT 2021","1840","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Tue Oct 19 15:58:41 GMT 2021","Tue Oct 19 15:58:43 GMT 2021","1988","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Tue Oct 19 15:59:42 GMT 2021","Tue Oct 19 15:59:46 GMT 2021","4304","firefox-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Tue Oct 19 15:56:39 GMT 2021","Tue Oct 19 15:56:41 GMT 2021","2069","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Facebook link on footer",""
"passed","Tue Oct 19 16:00:03 GMT 2021","Tue Oct 19 16:00:06 GMT 2021","3308","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Tue Oct 19 16:02:17 GMT 2021","Tue Oct 19 16:02:20 GMT 2021","2666","iphone-8","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Tue Oct 19 15:59:21 GMT 2021","Tue Oct 19 15:59:25 GMT 2021","3739","firefox-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Tue Oct 19 15:57:38 GMT 2021","Tue Oct 19 15:57:41 GMT 2021","2222","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
