"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 26 00:50:44 GMT 2021","Thu Aug 26 00:50:46 GMT 2021","2313","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Thu Aug 26 00:53:44 GMT 2021","Thu Aug 26 00:53:46 GMT 2021","1939","webkit-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order message",""
"passed","Thu Aug 26 00:51:30 GMT 2021","Thu Aug 26 00:51:32 GMT 2021","1596","chrome-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order message",""
"passed","Thu Aug 26 00:49:45 GMT 2021","Thu Aug 26 00:49:48 GMT 2021","2315","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Thu Aug 26 00:53:03 GMT 2021","Thu Aug 26 00:53:07 GMT 2021","3091","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
"passed","Thu Aug 26 00:51:59 GMT 2021","Thu Aug 26 00:52:00 GMT 2021","1760","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Thu Aug 26 00:49:28 GMT 2021","Thu Aug 26 00:49:29 GMT 2021","1654","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Thu Aug 26 00:51:05 GMT 2021","Thu Aug 26 00:51:07 GMT 2021","1694","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Thu Aug 26 00:49:47 GMT 2021","Thu Aug 26 00:49:49 GMT 2021","1808","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Thu Aug 26 00:53:27 GMT 2021","Thu Aug 26 00:53:29 GMT 2021","2124","webkit-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
