"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 18:42:44 GMT 2021","Wed Aug 11 18:42:45 GMT 2021","1021","chrome-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
"passed","Wed Aug 11 18:42:02 GMT 2021","Wed Aug 11 18:42:03 GMT 2021","843","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Wed Aug 11 18:41:30 GMT 2021","Wed Aug 11 18:41:31 GMT 2021","1017","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
"passed","Wed Aug 11 18:42:26 GMT 2021","Wed Aug 11 18:42:28 GMT 2021","1167","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Wed Aug 11 18:42:00 GMT 2021","Wed Aug 11 18:42:01 GMT 2021","1274","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Wed Aug 11 18:41:36 GMT 2021","Wed Aug 11 18:41:37 GMT 2021","1161","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Wed Aug 11 18:42:55 GMT 2021","Wed Aug 11 18:42:56 GMT 2021","1143","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show a list of items @smoke",""
"passed","Wed Aug 11 18:41:48 GMT 2021","Wed Aug 11 18:41:49 GMT 2021","1158","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Wed Aug 11 18:42:11 GMT 2021","Wed Aug 11 18:42:13 GMT 2021","2119","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Wed Aug 11 18:43:01 GMT 2021","Wed Aug 11 18:43:03 GMT 2021","1789","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Wed Aug 11 18:41:37 GMT 2021","Wed Aug 11 18:41:38 GMT 2021","663","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Wed Aug 11 18:41:28 GMT 2021","Wed Aug 11 18:41:29 GMT 2021","1239","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Wed Aug 11 18:43:10 GMT 2021","Wed Aug 11 18:43:11 GMT 2021","549","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Wed Aug 11 18:43:07 GMT 2021","Wed Aug 11 18:43:08 GMT 2021","1051","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Wed Aug 11 18:41:56 GMT 2021","Wed Aug 11 18:41:56 GMT 2021","662","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Wed Aug 11 18:41:53 GMT 2021","Wed Aug 11 18:41:53 GMT 2021","566","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password",""
"passed","Wed Aug 11 18:42:22 GMT 2021","Wed Aug 11 18:42:23 GMT 2021","1287","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Wed Aug 11 18:42:26 GMT 2021","Wed Aug 11 18:42:27 GMT 2021","1022","chrome-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to add the product to cart",""
"passed","Wed Aug 11 18:42:36 GMT 2021","Wed Aug 11 18:42:37 GMT 2021","1026","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Wed Aug 11 18:41:45 GMT 2021","Wed Aug 11 18:41:46 GMT 2021","1130","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Wed Aug 11 18:40:53 GMT 2021","Wed Aug 11 18:40:54 GMT 2021","1210","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Wed Aug 11 18:41:40 GMT 2021","Wed Aug 11 18:41:42 GMT 2021","1802","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Wed Aug 11 18:42:46 GMT 2021","Wed Aug 11 18:42:47 GMT 2021","933","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Wed Aug 11 18:42:10 GMT 2021","Wed Aug 11 18:42:11 GMT 2021","803","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should match cart badge with items in cart",""
"passed","Wed Aug 11 18:41:12 GMT 2021","Wed Aug 11 18:41:13 GMT 2021","1012","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Wed Aug 11 18:42:43 GMT 2021","Wed Aug 11 18:42:44 GMT 2021","832","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Wed Aug 11 18:43:07 GMT 2021","Wed Aug 11 18:43:08 GMT 2021","754","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Wed Aug 11 18:41:16 GMT 2021","Wed Aug 11 18:41:17 GMT 2021","551","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password",""
"passed","Wed Aug 11 18:42:54 GMT 2021","Wed Aug 11 18:42:55 GMT 2021","1049","chrome-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Wed Aug 11 18:43:02 GMT 2021","Wed Aug 11 18:43:02 GMT 2021","540","chrome-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Wed Aug 11 18:42:20 GMT 2021","Wed Aug 11 18:42:22 GMT 2021","1502","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Wed Aug 11 18:42:48 GMT 2021","Wed Aug 11 18:42:48 GMT 2021","689","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order message",""
"passed","Wed Aug 11 18:41:07 GMT 2021","Wed Aug 11 18:41:09 GMT 2021","1480","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Wed Aug 11 18:41:21 GMT 2021","Wed Aug 11 18:41:22 GMT 2021","1443","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Wed Aug 11 18:42:28 GMT 2021","Wed Aug 11 18:42:29 GMT 2021","1218","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Wed Aug 11 18:41:23 GMT 2021","Wed Aug 11 18:41:24 GMT 2021","892","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Wed Aug 11 18:41:16 GMT 2021","Wed Aug 11 18:41:17 GMT 2021","1216","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Wed Aug 11 18:41:26 GMT 2021","Wed Aug 11 18:41:27 GMT 2021","1217","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Wed Aug 11 18:41:38 GMT 2021","Wed Aug 11 18:41:39 GMT 2021","881","chromium-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Wed Aug 11 18:41:52 GMT 2021","Wed Aug 11 18:41:53 GMT 2021","496","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Wed Aug 11 18:41:01 GMT 2021","Wed Aug 11 18:41:02 GMT 2021","810","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Wed Aug 11 18:42:56 GMT 2021","Wed Aug 11 18:42:57 GMT 2021","845","chrome-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Wed Aug 11 18:41:17 GMT 2021","Wed Aug 11 18:41:18 GMT 2021","653","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Wed Aug 11 18:41:14 GMT 2021","Wed Aug 11 18:41:16 GMT 2021","1324","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Wed Aug 11 18:42:49 GMT 2021","Wed Aug 11 18:42:50 GMT 2021","917","chrome-fhd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Wed Aug 11 18:41:27 GMT 2021","Wed Aug 11 18:41:28 GMT 2021","928","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Wed Aug 11 18:41:01 GMT 2021","Wed Aug 11 18:41:03 GMT 2021","2079","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Wed Aug 11 18:42:24 GMT 2021","Wed Aug 11 18:42:25 GMT 2021","1027","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Wed Aug 11 18:42:38 GMT 2021","Wed Aug 11 18:42:39 GMT 2021","1054","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Wed Aug 11 18:42:21 GMT 2021","Wed Aug 11 18:42:22 GMT 2021","854","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Wed Aug 11 18:42:17 GMT 2021","Wed Aug 11 18:42:18 GMT 2021","790","chrome-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Wed Aug 11 18:41:31 GMT 2021","Wed Aug 11 18:41:33 GMT 2021","2255","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Wed Aug 11 18:41:54 GMT 2021","Wed Aug 11 18:41:56 GMT 2021","2128","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to remove product from cart",""
"passed","Wed Aug 11 18:43:02 GMT 2021","Wed Aug 11 18:43:03 GMT 2021","793","chrome-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Wed Aug 11 18:43:09 GMT 2021","Wed Aug 11 18:43:09 GMT 2021","714","chrome-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Wed Aug 11 18:41:11 GMT 2021","Wed Aug 11 18:41:12 GMT 2021","1267","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show a list of items @smoke",""
"passed","Wed Aug 11 18:41:04 GMT 2021","Wed Aug 11 18:41:07 GMT 2021","2952","chromium-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
