"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 26 01:56:58 GMT 2021","Thu Aug 26 01:57:00 GMT 2021","2031","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to open sidemenu @slow @smoke",""
"passed","Thu Aug 26 01:56:22 GMT 2021","Thu Aug 26 01:56:25 GMT 2021","2740","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to add product to cart @smoke",""
"passed","Thu Aug 26 01:56:08 GMT 2021","Thu Aug 26 01:56:11 GMT 2021","2650","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show a list of items @smoke",""
"passed","Thu Aug 26 01:53:29 GMT 2021","Thu Aug 26 01:53:31 GMT 2021","2524","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
"passed","Thu Aug 26 01:53:14 GMT 2021","Thu Aug 26 01:53:16 GMT 2021","2171","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show a list of items @smoke",""
"passed","Thu Aug 26 01:57:20 GMT 2021","Thu Aug 26 01:57:23 GMT 2021","2694","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Thu Aug 26 01:55:10 GMT 2021","Thu Aug 26 01:55:11 GMT 2021","968","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Thu Aug 26 01:57:16 GMT 2021","Thu Aug 26 01:57:18 GMT 2021","2004","webkit-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Thu Aug 26 01:56:29 GMT 2021","Thu Aug 26 01:56:32 GMT 2021","2653","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Thu Aug 26 01:55:33 GMT 2021","Thu Aug 26 01:55:38 GMT 2021","4739","firefox-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Thu Aug 26 01:57:14 GMT 2021","Thu Aug 26 01:57:15 GMT 2021","1155","webkit-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Thu Aug 26 01:57:12 GMT 2021","Thu Aug 26 01:57:14 GMT 2021","1979","webkit-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Thu Aug 26 01:57:18 GMT 2021","Thu Aug 26 01:57:20 GMT 2021","2049","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Thu Aug 26 01:56:12 GMT 2021","Thu Aug 26 01:56:15 GMT 2021","2858","firefox-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Thu Aug 26 01:56:49 GMT 2021","Thu Aug 26 01:56:51 GMT 2021","2311","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Thu Aug 26 01:54:15 GMT 2021","Thu Aug 26 01:54:17 GMT 2021","2083","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Thu Aug 26 01:56:31 GMT 2021","Thu Aug 26 01:56:34 GMT 2021","2612","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Facebook link on footer",""
"passed","Thu Aug 26 01:56:32 GMT 2021","Thu Aug 26 01:56:35 GMT 2021","3630","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
"passed","Thu Aug 26 01:54:17 GMT 2021","Thu Aug 26 01:54:18 GMT 2021","1024","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Thu Aug 26 01:54:36 GMT 2021","Thu Aug 26 01:54:38 GMT 2021","1639","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Aug 26 01:54:11 GMT 2021","Thu Aug 26 01:54:13 GMT 2021","1922","chromium-fhd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to add the product to cart",""
"passed","Thu Aug 26 01:56:05 GMT 2021","Thu Aug 26 01:56:08 GMT 2021","2956","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Thu Aug 26 01:54:16 GMT 2021","Thu Aug 26 01:54:17 GMT 2021","1054","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Thu Aug 26 01:55:45 GMT 2021","Thu Aug 26 01:55:48 GMT 2021","2507","firefox-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show postalCode error message if empty",""
"passed","Thu Aug 26 01:53:50 GMT 2021","Thu Aug 26 01:53:53 GMT 2021","2886","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Thu Aug 26 01:56:53 GMT 2021","Thu Aug 26 01:56:56 GMT 2021","2700","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Thu Aug 26 01:55:28 GMT 2021","Thu Aug 26 01:55:29 GMT 2021","1594","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Thu Aug 26 01:54:47 GMT 2021","Thu Aug 26 01:54:48 GMT 2021","1579","chrome-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Thu Aug 26 01:55:17 GMT 2021","Thu Aug 26 01:55:19 GMT 2021","1609","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Thu Aug 26 01:56:01 GMT 2021","Thu Aug 26 01:56:03 GMT 2021","2170","firefox-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Thu Aug 26 01:52:49 GMT 2021","Thu Aug 26 01:52:50 GMT 2021","1653","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
"passed","Thu Aug 26 01:55:24 GMT 2021","Thu Aug 26 01:55:26 GMT 2021","1684","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Thu Aug 26 01:54:02 GMT 2021","Thu Aug 26 01:54:04 GMT 2021","1121","chromium-fhd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Thu Aug 26 01:57:20 GMT 2021","Thu Aug 26 01:57:22 GMT 2021","2296","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Thu Aug 26 01:56:19 GMT 2021","Thu Aug 26 01:56:20 GMT 2021","1443","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Thu Aug 26 01:57:38 GMT 2021","Thu Aug 26 01:57:40 GMT 2021","2040","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Thu Aug 26 01:56:15 GMT 2021","Thu Aug 26 01:56:17 GMT 2021","1713","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should be at the login url",""
"passed","Thu Aug 26 01:55:48 GMT 2021","Thu Aug 26 01:55:50 GMT 2021","2510","firefox-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go to Checkout Overview page @smoke",""
"passed","Thu Aug 26 01:56:20 GMT 2021","Thu Aug 26 01:56:22 GMT 2021","2041","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Thu Aug 26 01:57:24 GMT 2021","Thu Aug 26 01:57:27 GMT 2021","2246","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
