"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 23 19:30:37 GMT 2021","Mon Aug 23 19:30:38 GMT 2021","957","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Mon Aug 23 19:28:46 GMT 2021","Mon Aug 23 19:28:49 GMT 2021","2772","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Mon Aug 23 19:30:51 GMT 2021","Mon Aug 23 19:30:53 GMT 2021","1599","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Mon Aug 23 19:30:41 GMT 2021","Mon Aug 23 19:30:42 GMT 2021","1015","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Mon Aug 23 19:28:28 GMT 2021","Mon Aug 23 19:28:29 GMT 2021","911","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Mon Aug 23 19:28:40 GMT 2021","Mon Aug 23 19:28:43 GMT 2021","2807","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Mon Aug 23 19:30:00 GMT 2021","Mon Aug 23 19:30:03 GMT 2021","2620","chrome-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Mon Aug 23 19:28:37 GMT 2021","Mon Aug 23 19:28:38 GMT 2021","1001","chromium-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Mon Aug 23 19:28:33 GMT 2021","Mon Aug 23 19:28:36 GMT 2021","2228","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Mon Aug 23 19:28:19 GMT 2021","Mon Aug 23 19:28:21 GMT 2021","1869","chromium-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Mon Aug 23 19:31:02 GMT 2021","Mon Aug 23 19:31:04 GMT 2021","1197","chrome-fhd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Mon Aug 23 19:28:01 GMT 2021","Mon Aug 23 19:28:02 GMT 2021","1240","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
"passed","Mon Aug 23 19:31:04 GMT 2021","Mon Aug 23 19:31:13 GMT 2021","8947","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Mon Aug 23 19:30:47 GMT 2021","Mon Aug 23 19:30:48 GMT 2021","1488","chrome-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
"passed","Mon Aug 23 19:30:42 GMT 2021","Mon Aug 23 19:30:45 GMT 2021","3132","chrome-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Mon Aug 23 19:30:25 GMT 2021","Mon Aug 23 19:30:26 GMT 2021","858","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Mon Aug 23 19:30:51 GMT 2021","Mon Aug 23 19:30:53 GMT 2021","1665","chrome-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show postalCode error message if empty",""
"passed","Mon Aug 23 19:29:54 GMT 2021","Mon Aug 23 19:29:55 GMT 2021","1330","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Mon Aug 23 19:31:06 GMT 2021","Mon Aug 23 19:31:09 GMT 2021","2625","chrome-fhd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Mon Aug 23 19:30:26 GMT 2021","Mon Aug 23 19:30:27 GMT 2021","724","chrome-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password",""
"passed","Mon Aug 23 19:28:52 GMT 2021","Mon Aug 23 19:28:54 GMT 2021","2412","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Mon Aug 23 19:29:36 GMT 2021","Mon Aug 23 19:29:38 GMT 2021","1499","chromium-fhd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the payment card information",""
"passed","Mon Aug 23 19:29:48 GMT 2021","Mon Aug 23 19:29:49 GMT 2021","1397","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
