"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 05:32:54 GMT 2021","Tue Sep 07 05:32:56 GMT 2021","2099","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be back at Inventory page when click at the cancel button",""
"passed","Tue Sep 07 05:32:26 GMT 2021","Tue Sep 07 05:32:27 GMT 2021","1235","webkit-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to login with a valid credentials @e2e-login",""
"passed","Tue Sep 07 05:29:41 GMT 2021","Tue Sep 07 05:29:43 GMT 2021","2096","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to remove product from cart",""
"passed","Tue Sep 07 05:28:43 GMT 2021","Tue Sep 07 05:28:44 GMT 2021","1937","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from High to Low",""
"passed","Tue Sep 07 05:29:33 GMT 2021","Tue Sep 07 05:29:35 GMT 2021","2035","chromium-fhd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Tue Sep 07 05:33:57 GMT 2021","Tue Sep 07 05:33:59 GMT 2021","2498","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Facebook link on footer",""
"passed","Tue Sep 07 05:31:49 GMT 2021","Tue Sep 07 05:31:51 GMT 2021","2800","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have LinkedIn link on footer",""
"passed","Tue Sep 07 05:33:44 GMT 2021","Tue Sep 07 05:33:47 GMT 2021","2386","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Tue Sep 07 05:34:53 GMT 2021","Tue Sep 07 05:34:55 GMT 2021","2175","pixel-4","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Tue Sep 07 05:28:44 GMT 2021","Tue Sep 07 05:28:46 GMT 2021","1099","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show username is required error",""
"passed","Tue Sep 07 05:28:33 GMT 2021","Tue Sep 07 05:28:35 GMT 2021","1739","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Tue Sep 07 05:29:04 GMT 2021","Tue Sep 07 05:29:06 GMT 2021","2134","chromium-fhd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Tue Sep 07 05:31:03 GMT 2021","Tue Sep 07 05:31:06 GMT 2021","2878","firefox-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should remove cart items when clicking at the reset state link on menu",""
"passed","Tue Sep 07 05:31:22 GMT 2021","Tue Sep 07 05:31:26 GMT 2021","3214","firefox-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Tue Sep 07 05:31:36 GMT 2021","Tue Sep 07 05:31:38 GMT 2021","1927","firefox-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show locked user error",""
"passed","Tue Sep 07 05:28:37 GMT 2021","Tue Sep 07 05:28:39 GMT 2021","1771","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should show items sorted alphabetically",""
"passed","Tue Sep 07 05:29:40 GMT 2021","Tue Sep 07 05:29:41 GMT 2021","1244","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should show username and password doesn't match",""
"passed","Tue Sep 07 05:30:54 GMT 2021","Tue Sep 07 05:30:57 GMT 2021","2349","firefox-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should go back to Cart if cancel checkout",""
"passed","Tue Sep 07 05:32:50 GMT 2021","Tue Sep 07 05:32:52 GMT 2021","1566","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Tue Sep 07 05:33:54 GMT 2021","Tue Sep 07 05:33:56 GMT 2021","1922","iphone-8","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Tue Sep 07 05:35:07 GMT 2021","Tue Sep 07 05:35:08 GMT 2021","1602","pixel-4","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Tue Sep 07 05:28:28 GMT 2021","Tue Sep 07 05:28:29 GMT 2021","1734","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Tue Sep 07 05:28:46 GMT 2021","Tue Sep 07 05:28:48 GMT 2021","1855","chromium-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to remove product from cart",""
"passed","Tue Sep 07 05:29:02 GMT 2021","Tue Sep 07 05:29:04 GMT 2021","1778","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should match cart badge with items in cart",""
"passed","Tue Sep 07 05:29:19 GMT 2021","Tue Sep 07 05:29:22 GMT 2021","2258","chromium-fhd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Login page when clicking at the logout link on menu",""
"passed","Tue Sep 07 05:28:13 GMT 2021","Tue Sep 07 05:28:15 GMT 2021","1589","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should match cart badge with items in cart",""
"passed","Tue Sep 07 05:28:15 GMT 2021","Tue Sep 07 05:28:16 GMT 2021","1932","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Tue Sep 07 05:33:06 GMT 2021","Tue Sep 07 05:33:08 GMT 2021","1913","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Tue Sep 07 05:28:29 GMT 2021","Tue Sep 07 05:28:32 GMT 2021","2511","chromium-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Tue Sep 07 05:33:02 GMT 2021","Tue Sep 07 05:33:04 GMT 2021","1876","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the shipping information",""
"passed","Tue Sep 07 05:34:46 GMT 2021","Tue Sep 07 05:34:47 GMT 2021","1124","pixel-4","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Tue Sep 07 05:34:06 GMT 2021","Tue Sep 07 05:34:08 GMT 2021","2038","iphone-8","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Tue Sep 07 05:34:24 GMT 2021","Tue Sep 07 05:34:27 GMT 2021","2863","pixel-4","cart.spec.js","Saucedemo CartPage: @cart","","","should back at Invetory page when clicking at the all items link on menu",""
"passed","Tue Sep 07 05:32:00 GMT 2021","Tue Sep 07 05:32:02 GMT 2021","2288","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the subtotal (total before tax)",""
"passed","Tue Sep 07 05:34:17 GMT 2021","Tue Sep 07 05:34:19 GMT 2021","1874","pixel-4","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to open sidemenu @slow @smoke",""
"passed","Tue Sep 07 05:35:00 GMT 2021","Tue Sep 07 05:35:02 GMT 2021","2137","pixel-4","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Tue Sep 07 05:29:56 GMT 2021","Tue Sep 07 05:29:58 GMT 2021","1579","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Tue Sep 07 05:30:19 GMT 2021","Tue Sep 07 05:30:21 GMT 2021","2305","chrome-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be at Inventory page when clicking at the back to products",""
"passed","Tue Sep 07 05:31:43 GMT 2021","Tue Sep 07 05:31:46 GMT 2021","2961","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Twitter link on footer",""
"passed","Tue Sep 07 05:32:06 GMT 2021","Tue Sep 07 05:32:08 GMT 2021","2707","webkit-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to add an item into the cart @smoke",""
"passed","Tue Sep 07 05:28:16 GMT 2021","Tue Sep 07 05:28:17 GMT 2021","1760","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show postalCode error message if empty",""
"passed","Tue Sep 07 05:30:48 GMT 2021","Tue Sep 07 05:30:50 GMT 2021","1564","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the total calculated as subtotal + tax",""
"passed","Tue Sep 07 05:31:12 GMT 2021","Tue Sep 07 05:31:14 GMT 2021","2388","firefox-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a thank you header message",""
"passed","Tue Sep 07 05:33:24 GMT 2021","Tue Sep 07 05:33:26 GMT 2021","2087","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should navigate to SauceLabs page when clicking at the about link on menu @slow",""
"passed","Tue Sep 07 05:28:20 GMT 2021","Tue Sep 07 05:28:23 GMT 2021","2732","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Tue Sep 07 05:35:05 GMT 2021","Tue Sep 07 05:35:07 GMT 2021","1569","pixel-4","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the tax calculated as 8% of subtotal",""
"passed","Tue Sep 07 05:32:27 GMT 2021","Tue Sep 07 05:32:30 GMT 2021","3371","webkit-hd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Tue Sep 07 05:30:41 GMT 2021","Tue Sep 07 05:30:43 GMT 2021","1683","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Copyright text on footer",""
"passed","Tue Sep 07 05:28:11 GMT 2021","Tue Sep 07 05:28:13 GMT 2021","1608","chromium-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be at Checkout page when click at the checkout button",""
"passed","Tue Sep 07 05:29:41 GMT 2021","Tue Sep 07 05:29:43 GMT 2021","2111","chromium-fhd","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Tue Sep 07 05:34:13 GMT 2021","Tue Sep 07 05:34:15 GMT 2021","2145","pixel-4","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Tue Sep 07 05:34:50 GMT 2021","Tue Sep 07 05:34:52 GMT 2021","1824","pixel-4","login.spec.js","Saucedemo LoginPage: @login","","","should navigate to inventory page after successful login @smoke",""
"passed","Tue Sep 07 05:34:19 GMT 2021","Tue Sep 07 05:34:20 GMT 2021","1792","pixel-4","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show lastName error message if empty",""
"passed","Tue Sep 07 05:30:01 GMT 2021","Tue Sep 07 05:30:02 GMT 2021","1523","chrome-hd","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Tue Sep 07 05:33:02 GMT 2021","Tue Sep 07 05:33:04 GMT 2021","2525","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should be back at Inventory page when click at the continue shopping button",""
"passed","Tue Sep 07 05:31:28 GMT 2021","Tue Sep 07 05:31:32 GMT 2021","3195","firefox-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Tue Sep 07 05:34:24 GMT 2021","Tue Sep 07 05:34:26 GMT 2021","1709","pixel-4","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be at Completed page",""
"passed","Tue Sep 07 05:32:39 GMT 2021","Tue Sep 07 05:32:42 GMT 2021","2239","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items from Z to A",""
"passed","Tue Sep 07 05:33:10 GMT 2021","Tue Sep 07 05:33:12 GMT 2021","2375","iphone-8","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should be at Checkout page",""
"passed","Tue Sep 07 05:30:34 GMT 2021","Tue Sep 07 05:30:36 GMT 2021","1543","chrome-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Tue Sep 07 05:33:33 GMT 2021","Tue Sep 07 05:33:35 GMT 2021","2286","iphone-8","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Inventory page after login",""
"passed","Tue Sep 07 05:33:25 GMT 2021","Tue Sep 07 05:33:27 GMT 2021","2031","iphone-8","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be back at Inventory page when click at the Back Home button",""
"passed","Tue Sep 07 05:29:23 GMT 2021","Tue Sep 07 05:29:26 GMT 2021","2546","chromium-fhd","e2e.spec.js","Saucedemo E2E: @e2e","","","User should be able to complete a purchase @e2e-purchase",""
"passed","Tue Sep 07 05:33:45 GMT 2021","Tue Sep 07 05:33:46 GMT 2021","1320","iphone-8","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Tue Sep 07 05:28:41 GMT 2021","Tue Sep 07 05:28:42 GMT 2021","954","chromium-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show accepted users",""
"passed","Tue Sep 07 05:31:32 GMT 2021","Tue Sep 07 05:31:35 GMT 2021","2877","firefox-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Tue Sep 07 05:34:58 GMT 2021","Tue Sep 07 05:35:00 GMT 2021","1823","pixel-4","overview.spec.js","Saucedemo OverviewPage: @overview","","","should have the added items on the Overview Checkout @smoke",""
"passed","Tue Sep 07 05:32:33 GMT 2021","Tue Sep 07 05:32:35 GMT 2021","2188","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be at Cart page when clicking at the cart button",""
"passed","Tue Sep 07 05:32:52 GMT 2021","Tue Sep 07 05:32:54 GMT 2021","2023","webkit-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Overview page",""
"passed","Tue Sep 07 05:32:39 GMT 2021","Tue Sep 07 05:32:42 GMT 2021","2328","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should be possible to remove the product from cart",""
"passed","Tue Sep 07 05:32:57 GMT 2021","Tue Sep 07 05:32:59 GMT 2021","2062","webkit-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should have Swag Bot image on footer",""
"passed","Tue Sep 07 05:33:19 GMT 2021","Tue Sep 07 05:33:21 GMT 2021","2289","iphone-8","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show postalCode error message if empty",""
"passed","Tue Sep 07 05:28:12 GMT 2021","Tue Sep 07 05:28:14 GMT 2021","1626","chromium-hd","checkout.spec.js","Saucedemo CheckoutPage: @checkout","","","should show firstName error message if empty",""
"passed","Tue Sep 07 05:33:15 GMT 2021","Tue Sep 07 05:33:18 GMT 2021","3245","iphone-8","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to close sidemenu clicking at the X button @slow",""
"passed","Tue Sep 07 05:28:19 GMT 2021","Tue Sep 07 05:28:21 GMT 2021","1570","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should be at Completed page",""
"passed","Tue Sep 07 05:34:15 GMT 2021","Tue Sep 07 05:34:17 GMT 2021","1832","pixel-4","cart.spec.js","Saucedemo CartPage: @cart","","","should be possible to remove product from cart",""
"passed","Tue Sep 07 05:30:27 GMT 2021","Tue Sep 07 05:30:28 GMT 2021","1842","chrome-hd","inventory.spec.js","Saucedemo InventoryPage: @inventory","","","should be possible to sort items prices from Low to High",""
"passed","Tue Sep 07 05:32:44 GMT 2021","Tue Sep 07 05:32:45 GMT 2021","1221","webkit-hd","login.spec.js","Saucedemo LoginPage: @login","","","should show application password ",""
"passed","Tue Sep 07 05:32:34 GMT 2021","Tue Sep 07 05:32:37 GMT 2021","2725","webkit-hd","inventoryDetails.spec.js","Saucedemo InventoryPage: @details","","","should navigate to product's detail page when clicking at it",""
"passed","Tue Sep 07 05:31:50 GMT 2021","Tue Sep 07 05:31:52 GMT 2021","2718","firefox-hd","overview.spec.js","Saucedemo OverviewPage: @overview","","","should be at Completed page when click at the finish button",""
"passed","Tue Sep 07 05:28:26 GMT 2021","Tue Sep 07 05:28:28 GMT 2021","1573","chromium-hd","completed.spec.js","Saucedemo CompletedPage:  @completed","","","should have a completed order image",""
